C:\LipidView Data\LV Results\200529_XtrIL_ExampleData_TAG_NL.txt	Peak Intensities																					
Sample Name						Sample 1	Sample 2	Sample 3	Sample 4	Sample 5	Sample 6	Sample 7	Sample 8	Sample 9	Sample 10	Sample 11	Sample 12	Sample 13	Sample 14	Sample 15	Sample 16	Kon A
848.8	297.3	Positive	Confirmed and Common Results	TAG 50:2+NH4	(-FA 18:2)	468375	389250	1364000	525875	563875	644250	526000	652375	346000	477375	935625	627375	476500	547625	491875	613125	246750
848.8	299.3	Positive	Confirmed and Common Results	TAG 50:2+NH4	(-FA 18:1)	6824500	6038750	3353250	5967000	7439500	7910125	4251000	6899000	6633375	8138000	6089125	5065250	11423250	12244250	11994125	12356125	483750
848.8	301.3	Positive	Confirmed and Common Results	TAG 50:2+NH4	(-FA 18:0)	212500	143875	92750	164000	203750	239000	122875	290000	145625	171375	160125	105000	282875	298875	347625	268125	52875
846.8	245.3	Positive	Confirmed and Common Results	TAG 50:3+NH4	(-FA 14:0)	211750	166125	119375	200875	202875	235500	87250	312125	154375	180125	145875	130625	238875	209250	204250	155125	47875
846.8	271.3	Positive	Confirmed and Common Results	TAG 50:3+NH4	(-FA 16:1)	1925875	1630625	1179250	2023500	1637500	1927125	881750	1916125	1681375	2305875	1931750	1363500	2132125	2468000	2571875	2534125	306250
846.8	273.3	Positive	Confirmed and Common Results	TAG 50:3+NH4	(-FA 16:0)	296000	234250	567625	300500	297625	338125	221250	371375	185250	198625	503125	297125	269250	292875	279625	309750	79625
846.8	297.3	Positive	Confirmed and Common Results	TAG 50:3+NH4	(-FA 18:2)	491875	403875	315750	504625	388000	491000	272375	619625	304500	422875	480875	368750	392500	535500	580125	559250	122750
846.8	299.3	Positive	Confirmed and Common Results	TAG 50:3+NH4	(-FA 18:1)	1315500	1209750	663875	1190750	1043375	1217250	611625	1196250	1165750	1494750	1121750	896250	1697875	1879750	1750500	1881500	160375
866.7	245.3	Positive	Confirmed and Common Results	TAG 51:0+NH4	(-FA 14:0)	85125	86375	40875	73375	68375	90625	25375	63500	74750	76625	49750	28500	82000	100375	51750	75000	64375
866.7	259.3	Positive	Confirmed and Common Results	TAG 51:0+NH4	(-FA 15:0)	129875	158750	68000	118625	137000	152750	59875	145625	76125	116625	97375	59125	122375	163500	156750	107375	77875
866.7	273.3	Positive	Confirmed and Common Results	TAG 51:0+NH4	(-FA 16:0)	347875	336500	201625	389000	745375	621000	331875	633125	346125	487875	413125	194500	531625	738750	595875	721250	118875
866.7	287.3	Positive	Confirmed and Common Results	TAG 51:0+NH4	(-FA 17:0)	219875	191125	107625	237875	362500	335125	187000	260000	193125	313375	255875	136000	302875	355750	317250	360625	105250
866.7	301.3	Positive	Confirmed and Common Results	TAG 51:0+NH4	(-FA 18:0)	222500	183875	105125	270625	339625	409750	138250	242250	186375	271875	266125	126750	282875	417750	328250	359875	118750
866.7	315.3	Positive	Confirmed and Common Results	TAG 51:0+NH4	(-FA 19:0)	157000	111000	57750	80750	188000	156000	73750	122000	89250	215375	111625	53250	105625	168125	141500	170000	70250
864.8	259.3	Positive	Confirmed and Common Results	TAG 51:1+NH4	(-FA 15:0)	210875	179250	111750	196500	253750	376625	162125	428625	161625	275625	154625	106250	318875	309000	313750	309875	63500
864.8	273.3	Positive	Confirmed and Common Results	TAG 51:1+NH4	(-FA 16:0)	1423500	1172250	917500	1530000	3374000	3188250	1880750	2733000	1558250	1726125	2070625	964250	2953500	3284250	3017625	3457250	145750
864.8	287.3	Positive	Confirmed and Common Results	TAG 51:1+NH4	(-FA 17:0)	732875	710750	343375	756125	1143125	1308125	661125	1122375	754625	783625	589000	557875	1222000	1302125	1286375	1611875	121750
864.8	299.3	Positive	Confirmed and Common Results	TAG 51:1+NH4	(-FA 18:1)	1004750	886000	549875	914125	1950000	2136250	1070500	1933875	1051375	1309125	910250	763375	2119875	2334875	2206375	2426250	191125
864.8	301.3	Positive	Confirmed and Common Results	TAG 51:1+NH4	(-FA 18:0)	321000	281625	219125	350000	541875	533250	326125	630625	253625	324750	678875	202625	557750	597875	554875	574250	62750
862.8	259.3	Positive	Confirmed and Common Results	TAG 51:2+NH4	(-FA 15:0)	427375	431000	202250	390750	579000	720625	251875	762125	381125	468625	409125	265750	691875	663250	659000	815625	57625
862.8	271.3	Positive	Confirmed and Common Results	TAG 51:2+NH4	(-FA 16:1)	431875	394625	283250	594125	755375	769750	390875	706750	440625	567750	484375	338125	760125	725000	793875	786750	139000
862.8	273.3	Positive	Confirmed and Common Results	TAG 51:2+NH4	(-FA 16:0)	2744125	2432750	1503125	2593500	4630125	4515500	2567625	4074375	2850125	3234000	2228125	2022875	4498125	4746250	4527750	5056125	128125
862.8	285.3	Positive	Confirmed and Common Results	TAG 51:2+NH4	(-FA 17:1)	951000	871250	585500	905500	1316000	1441875	883750	1326125	862375	1165500	842875	676625	1632875	1700250	1632250	1956625	94500
862.8	287.3	Positive	Confirmed and Common Results	TAG 51:2+NH4	(-FA 17:0)	388875	378250	190250	347625	354875	471500	222500	499375	336750	388000	332375	202500	457125	440125	447875	448125	68125
862.8	297.3	Positive	Confirmed and Common Results	TAG 51:2+NH4	(-FA 18:2)	126375	112500	63000	146500	139500	142625	88375	260125	84750	96250	151375	79250	114500	175000	174000	99250	47750
862.8	299.3	Positive	Confirmed and Common Results	TAG 51:2+NH4	(-FA 18:1)	2972500	2619000	1687375	2618750	4850125	4853750	2682625	4192500	3000000	3816625	2562125	2244625	5613125	5949125	5607125	6505750	229625
860.8	259.3	Positive	Confirmed and Common Results	TAG 51:3+NH4	(-FA 15:0)	98125	121500	61750	81500	95375	129750	63125	254375	83250	69000	88625	52125	74375	82125	83000	83625	41125
860.8	271.3	Positive	Confirmed and Common Results	TAG 51:3+NH4	(-FA 16:1)	551625	582250	377125	652375	703250	727875	385625	751875	527750	666250	491125	365125	691250	767125	758375	756375	72375
860.8	285.3	Positive	Confirmed and Common Results	TAG 51:3+NH4	(-FA 17:1)	327875	315750	165125	319375	312500	440750	203125	485750	252875	321000	293375	229125	465875	426250	483375	357500	59125
860.8	297.3	Positive	Confirmed and Common Results	TAG 51:3+NH4	(-FA 18:2)	234875	198125	132625	248000	291125	267625	137250	471875	159750	283625	177875	239125	311000	333125	263875	262000	51750
860.8	299.3	Positive	Confirmed and Common Results	TAG 51:3+NH4	(-FA 18:1)	584375	433125	300125	530250	592750	564250	291250	714500	381375	571500	428250	403125	648125	806875	758875	770250	100375
880.7	217.3	Positive	Confirmed and Common Results	TAG 52:0+NH4	(-FA 12:0)	186250	245125	79375	133875	191625	132250	79500	186000	120000	183875	98750	145500	201250	327375	233625	204875	107000
880.7	273.3	Positive	Confirmed and Common Results	TAG 52:0+NH4	(-FA 16:0)	1536625	1025250	594000	1105000	1360000	1324500	665375	1002000	869625	1217000	956250	478000	1137625	1450875	1238625	971375	552875
880.7	301.3	Positive	Confirmed and Common Results	TAG 52:0+NH4	(-FA 18:0)	2296125	1562250	807750	1520125	2042500	1890500	963250	1405750	1230750	1514250	1319250	698625	1585500	2166125	1676125	1680250	742000
880.7	329.3	Positive	Confirmed and Common Results	TAG 52:0+NH4	(-FA 20:0)	155500	110125	47000	86125	149125	116625	71625	153000	115125	140750	106625	60125	172125	187750	188000	182500	48750
878.8	245.3	Positive	Confirmed and Common Results	TAG 52:1+NH4	(-FA 14:0)	137500	117125	47875	106500	181000	152750	43250	194750	136875	119500	89625	91250	173750	173625	169500	182000	0
878.8	271.3	Positive	Confirmed and Common Results	TAG 52:1+NH4	(-FA 16:1)	202125	208125	126000	177750	285250	289625	126000	282250	196250	195375	173000	125250	238375	272875	264000	312375	102875
878.8	273.3	Positive	Confirmed and Common Results	TAG 52:1+NH4	(-FA 16:0)	2616500	2359125	1666625	2804125	4210250	5143000	2342875	3932250	2636250	3004000	2824750	2029750	4720125	5246125	5108500	5423500	613250
878.8	299.3	Positive	Confirmed and Common Results	TAG 52:1+NH4	(-FA 18:1)	2688250	2530500	1777750	2689375	4311250	5235750	2459750	3709750	2684750	3189250	2785500	2145500	5531250	5981625	5498625	5912250	570500
878.8	301.3	Positive	Confirmed and Common Results	TAG 52:1+NH4	(-FA 18:0)	2075875	1879875	1229375	2115625	3630625	4226500	1937500	3181250	2039500	2460750	2222375	1535875	3954875	4423625	4307000	4414125	720875
878.8	327.3	Positive	Confirmed and Common Results	TAG 52:1+NH4	(-FA 20:1)	435000	386125	211125	337250	474750	596250	323000	483000	457125	524000	348625	302500	744125	821750	703250	805250	108750
876.7	245.3	Positive	Confirmed and Common Results	TAG 52:2+NH4	(-FA 14:0)	329875	292750	119500	288500	292625	300000	147000	267000	258125	320000	193000	155250	363250	430500	457000	463000	41750
876.7	271.3	Positive	Confirmed and Common Results	TAG 52:2+NH4	(-FA 16:1)	1129250	1084375	502875	1090750	1190625	1388750	657250	1187125	1000750	1236875	955125	746500	1629750	1945875	1702375	1851500	162375
876.7	273.3	Positive	Confirmed and Common Results	TAG 52:2+NH4	(-FA 16:0)	8096875	6882625	6435875	7560000	10602875	11685625	6357750	9112125	7449250	9033750	7218500	6226750	13459875	15004375	13666250	14460375	467375
876.7	297.3	Positive	Confirmed and Common Results	TAG 52:2+NH4	(-FA 18:2)	360250	279625	678000	325625	440500	471000	352375	537750	192250	306500	588875	387625	341250	396000	313875	330625	144875
876.7	299.3	Positive	Confirmed and Common Results	TAG 52:2+NH4	(-FA 18:1)	18193500	16410750	12003875	16496375	21306000	24383500	12922000	18444625	15980625	19441125	15130250	13140625	30647750	32938875	31452750	33498125	807000
876.7	301.3	Positive	Confirmed and Common Results	TAG 52:2+NH4	(-FA 18:0)	834875	699500	804125	779250	1107500	1133875	717125	1097125	752250	908375	992750	743750	1299000	1415375	1407375	1373625	178500
876.7	325.3	Positive	Confirmed and Common Results	TAG 52:2+NH4	(-FA 20:2)	142250	151375	53125	114000	138500	117625	65500	104250	130250	153500	105125	114250	191250	254000	230125	236625	66375
876.7	327.3	Positive	Confirmed and Common Results	TAG 52:2+NH4	(-FA 20:1)	696625	578125	325125	507750	729375	635625	392125	574125	618500	702125	427875	433250	984375	940750	916250	1027875	44500
874.8	245.3	Positive	Confirmed and Common Results	TAG 52:3+NH4	(-FA 14:0)	156000	230625	37875	168125	188000	124500	54000	128875	134875	113750	69375	49000	167000	133500	141875	129750	75000
874.8	271.3	Positive	Confirmed and Common Results	TAG 52:3+NH4	(-FA 16:1)	3402625	3459000	1865625	3343375	3103125	3358500	1757500	2795250	3046375	3903375	2617750	2172750	4835000	4978125	4780875	4847250	159125
874.8	273.3	Positive	Confirmed and Common Results	TAG 52:3+NH4	(-FA 16:0)	1141750	955875	4569750	1152625	1388000	1633250	1807625	1624875	782750	1053875	2583625	2730375	993750	1131000	995000	1132125	309250
874.8	297.3	Positive	Confirmed and Common Results	TAG 52:3+NH4	(-FA 18:2)	1334750	1001000	4147875	1360250	1386500	1605500	1726125	1704000	867125	1134750	2367500	2327375	1135750	1288250	1195375	1259250	277125
874.8	299.3	Positive	Confirmed and Common Results	TAG 52:3+NH4	(-FA 18:1)	8253250	7251000	7874875	7400125	7077375	7438125	5170000	6302625	6635625	8327375	7402125	7376250	9866875	10891000	10783625	10961125	393125
874.8	301.3	Positive	Confirmed and Common Results	TAG 52:3+NH4	(-FA 18:0)	97500	65875	132375	92625	80250	84750	53125	150000	81500	65750	116250	63125	83875	111375	77125	90000	20750
874.8	325.3	Positive	Confirmed and Common Results	TAG 52:3+NH4	(-FA 20:2)	257000	186875	137625	179625	155250	137125	89750	167750	152250	174375	125125	111750	194875	225125	226375	277375	33125
874.8	327.3	Positive	Confirmed and Common Results	TAG 52:3+NH4	(-FA 20:1)	158375	151125	78875	154750	139125	139875	64375	133625	148000	132500	126000	92625	123250	147750	153375	159125	35625
872.8	245.3	Positive	Confirmed and Common Results	TAG 52:4+NH4	(-FA 14:0)	93375	88000	27375	59125	56000	44250	49500	81125	45875	64125	37750	46250	55250	56375	87375	86750	31750
872.8	271.3	Positive	Confirmed and Common Results	TAG 52:4+NH4	(-FA 16:1)	318875	272000	204750	326000	246875	273875	202125	422000	261875	321375	296875	166875	310000	313750	276125	258125	59750
872.8	273.3	Positive	Confirmed and Common Results	TAG 52:4+NH4	(-FA 16:0)	656750	359875	3781000	522125	996625	654625	1248250	708125	239875	346500	2280250	1858625	308500	329500	332875	281375	192250
872.8	295.3	Positive	Confirmed and Common Results	TAG 52:4+NH4	(-FA 18:3)	153750	134625	750875	112000	126625	237500	315250	152625	93875	170375	516250	479375	104875	114875	86875	123250	59375
872.8	297.3	Positive	Confirmed and Common Results	TAG 52:4+NH4	(-FA 18:2)	1131125	698375	5423500	893000	1274750	1072375	1915375	1431125	555250	773875	3153500	2661750	582500	679875	720625	645375	263125
872.8	299.3	Positive	Confirmed and Common Results	TAG 52:4+NH4	(-FA 18:1)	392625	364125	869625	341125	365250	429875	402000	488000	334875	405125	715000	568500	365125	415000	395625	366250	72000
872.8	321.3	Positive	Confirmed and Common Results	TAG 52:4+NH4	(-FA 20:4)	95625	111250	36000	65500	82250	68500	46250	68625	54875	95875	38000	31250	107125	123625	100875	94625	56750
870.7	271.3	Positive	Confirmed and Common Results	TAG 52:5+NH4	(-FA 16:1)	97000	92375	116250	99125	80750	101875	68875	148750	62125	58500	91375	61000	83500	75875	122000	98750	34750
870.7	273.3	Positive	Confirmed and Common Results	TAG 52:5+NH4	(-FA 16:0)	118750	107375	1278750	123125	141625	152125	399500	151375	77500	79750	856375	555375	67750	92875	107000	53625	38500
870.7	295.3	Positive	Confirmed and Common Results	TAG 52:5+NH4	(-FA 18:3)	125125	86500	1030125	93375	173625	158500	319625	117375	61000	115750	790625	574625	55250	64125	58375	76875	33500
870.7	297.3	Positive	Confirmed and Common Results	TAG 52:5+NH4	(-FA 18:2)	192250	93500	1083875	131625	150375	183375	376375	202500	56500	83125	719375	477250	55875	68250	78375	61125	25875
870.7	299.3	Positive	Confirmed and Common Results	TAG 52:5+NH4	(-FA 18:1)	97625	70500	66875	60500	68250	107750	55500	76375	40250	51750	73750	47375	79000	74625	61500	81500	23375
870.7	319.3	Positive	Confirmed and Common Results	TAG 52:5+NH4	(-FA 20:5)	513875	252250	111000	243625	220125	231875	81500	154000	160375	264750	181625	77625	194250	172875	198875	470750	122375
870.7	321.3	Positive	Confirmed and Common Results	TAG 52:5+NH4	(-FA 20:4)	159000	74250	51500	85000	76125	73250	64000	53750	76625	63500	44375	52875	87875	83750	80125	79375	36000
894.8	245.3	Positive	Confirmed and Common Results	TAG 53:0+NH4	(-FA 14:0)	113625	83000	52500	119625	110125	95625	29625	98125	49250	113875	97500	32000	85125	72375	85625	90000	59375
894.8	301.3	Positive	Confirmed and Common Results	TAG 53:0+NH4	(-FA 18:0)	118500	96000	71375	135000	192125	154125	72125	132875	84125	132250	177875	70250	112250	182250	142000	119125	62250
894.8	315.3	Positive	Confirmed and Common Results	TAG 53:0+NH4	(-FA 19:0)	112625	135625	37875	139125	192375	111125	60625	88375	68875	108500	99875	55750	113125	124875	131625	95875	44500
892.8	273.3	Positive	Confirmed and Common Results	TAG 53:1+NH4	(-FA 16:0)	356625	238125	165125	343250	571625	458875	303000	536625	246875	305000	504875	164375	425125	564625	476375	506000	78875
892.8	285.3	Positive	Confirmed and Common Results	TAG 53:1+NH4	(-FA 17:1)	91625	102000	49875	89250	104500	123000	39750	134500	63500	69875	68625	59875	121500	153875	137125	118250	50625
892.8	301.3	Positive	Confirmed and Common Results	TAG 53:1+NH4	(-FA 18:0)	227750	159125	182000	260125	342625	350375	134250	362875	175250	186250	779000	122625	357375	441500	308375	324000	69750
892.8	315.3	Positive	Confirmed and Common Results	TAG 53:1+NH4	(-FA 19:0)	196875	160375	98375	182875	181250	192375	82000	160125	103250	189875	139875	102250	183250	236125	197625	216375	49625
890.9	271.3	Positive	Confirmed and Common Results	TAG 53:2+NH4	(-FA 16:1)	167125	158875	81750	188500	177750	219750	112250	197000	159625	192875	158500	86000	172125	191000	197875	175750	71500
890.9	273.3	Positive	Confirmed and Common Results	TAG 53:2+NH4	(-FA 16:0)	599125	605875	288000	596125	918125	821125	376625	765000	456875	596625	413375	395875	863500	822250	782625	855375	55875
890.9	285.3	Positive	Confirmed and Common Results	TAG 53:2+NH4	(-FA 17:1)	203375	210750	120375	209750	283500	314000	155000	351000	167250	200250	149375	124500	343125	346000	291625	334875	37000
890.9	287.3	Positive	Confirmed and Common Results	TAG 53:2+NH4	(-FA 17:0)	563125	471375	292375	493500	602625	737375	349625	625625	435250	535125	342750	370750	729625	867500	853500	927750	63750
890.9	297.3	Positive	Confirmed and Common Results	TAG 53:2+NH4	(-FA 18:2)	63000	38625	29750	57125	54625	37125	19750	105500	0	19625	47625	28750	34750	50125	43750	39500	24125
890.9	299.3	Positive	Confirmed and Common Results	TAG 53:2+NH4	(-FA 18:1)	1341750	1156250	719750	1215125	1704250	1775625	910000	1630375	957375	1288625	991375	785375	2471500	2560625	2315500	2505000	117250
890.9	301.3	Positive	Confirmed and Common Results	TAG 53:2+NH4	(-FA 18:0)	161875	123250	82625	139875	224750	193000	94500	222500	133500	163750	124625	97750	244875	272250	272000	262750	38750
890.9	315.3	Positive	Confirmed and Common Results	TAG 53:2+NH4	(-FA 19:0)	94625	85750	51375	93125	97125	100625	59625	98250	59875	95000	73250	57500	81000	95125	125625	85125	0
888.8	271.3	Positive	Confirmed and Common Results	TAG 53:3+NH4	(-FA 16:1)	245125	207000	74750	172500	145625	201500	87375	212125	172375	222250	173625	96125	205125	259625	232625	263750	32625
888.8	273.3	Positive	Confirmed and Common Results	TAG 53:3+NH4	(-FA 16:0)	140750	125875	95500	154000	242875	135750	79750	171500	116625	124000	111250	76375	202875	206125	166750	182250	41000
888.8	285.3	Positive	Confirmed and Common Results	TAG 53:3+NH4	(-FA 17:1)	441250	352000	252375	419375	472375	465375	305875	499125	373750	481375	363875	289375	704375	750000	751375	778625	39875
888.8	287.3	Positive	Confirmed and Common Results	TAG 53:3+NH4	(-FA 17:0)	92625	77500	61250	94875	91250	97500	65250	170250	48250	79375	68750	61375	88875	76250	78500	75250	30375
888.8	297.3	Positive	Confirmed and Common Results	TAG 53:3+NH4	(-FA 18:2)	125750	106000	93250	105375	182250	144750	51125	278000	85000	109250	132000	67000	116000	111750	142625	151375	59375
888.8	299.3	Positive	Confirmed and Common Results	TAG 53:3+NH4	(-FA 18:1)	1298250	1073750	685125	1087875	1385875	1584375	837625	1376250	1032250	1368250	837750	651750	1880375	2279625	2017625	2148000	85000
908.7	245.3	Positive	Confirmed and Common Results	TAG 54:0+NH4	(-FA 14:0)	278250	442875	156625	209000	303750	259000	124500	312875	160000	233750	133625	126250	225625	269375	271000	238125	171625
908.7	273.3	Positive	Confirmed and Common Results	TAG 54:0+NH4	(-FA 16:0)	256375	191125	106125	202375	385000	237125	109875	172500	147500	326000	198750	111875	189000	237625	185625	225375	90750
908.7	301.3	Positive	Confirmed and Common Results	TAG 54:0+NH4	(-FA 18:0)	1889000	1316375	764875	1306625	1472500	1492250	728000	997250	761250	1142250	1331875	419750	972500	1546000	811000	843000	645250
908.7	329.3	Positive	Confirmed and Common Results	TAG 54:0+NH4	(-FA 20:0)	94000	80000	39500	63875	139125	84750	41000	79000	55000	119500	65625	53500	72500	91375	87750	109875	44000
907	271.3	Positive	Confirmed and Common Results	TAG 54:1+NH4	(-FA 16:1)	76875	76500	45000	132875	122250	165750	52875	141125	81000	90750	106875	48125	83000	108500	102000	104250	99250
907	273.3	Positive	Confirmed and Common Results	TAG 54:1+NH4	(-FA 16:0)	350000	320500	202250	355375	588750	496375	254375	495500	336625	504250	353125	229500	496750	614750	604375	642375	56375
907	301.3	Positive	Confirmed and Common Results	TAG 54:1+NH4	(-FA 18:0)	1375000	1292625	660625	1699875	2145875	2983250	1175375	1810375	951750	1284625	4056250	821500	1724000	2108375	1895375	2010875	818750
907	327.3	Positive	Confirmed and Common Results	TAG 54:1+NH4	(-FA 20:1)	236000	205625	127250	225000	315375	341375	154875	266625	230750	266000	166125	159375	361000	374875	407500	389125	0
907	329.3	Positive	Confirmed and Common Results	TAG 54:1+NH4	(-FA 20:0)	226375	213875	104000	176500	254750	266000	131375	204250	164250	184625	158875	103250	247250	290875	220375	285875	51750
904.8	271.3	Positive	Confirmed and Common Results	TAG 54:2+NH4	(-FA 16:1)	197250	180125	94250	197125	211125	208625	128875	257375	145875	221625	169500	126250	235625	251125	253250	306125	75125
904.8	273.3	Positive	Confirmed and Common Results	TAG 54:2+NH4	(-FA 16:0)	1292250	1184375	760000	1194000	1450250	1302125	778000	1131875	1055250	1340250	921500	738000	1795375	1912250	1696500	1944875	51000
904.8	301.3	Positive	Confirmed and Common Results	TAG 54:2+NH4	(-FA 18:0)	1830750	1847625	1435125	2115750	2739250	3446750	1633625	2307750	1495375	1976875	2723750	1362625	3185750	3456250	3286875	3385250	391250
904.8	327.3	Positive	Confirmed and Common Results	TAG 54:2+NH4	(-FA 20:1)	1668375	1487375	784625	1406750	1564125	1585500	906625	1384875	1285750	1556875	1049000	876250	2159875	2318750	2116125	2528000	54125
902.7	217.3	Positive	Confirmed and Common Results	TAG 54:3+NH4	(-FA 12:0)	146875	161250	134250	97750	135875	120875	120875	196875	204750	171750	74500	173375	253250	270125	388875	258500	242375
902.7	271.3	Positive	Confirmed and Common Results	TAG 54:3+NH4	(-FA 16:1)	586375	596125	350000	534625	443500	474750	301000	394625	472125	504750	445750	346750	742125	584750	704625	659625	32125
902.7	273.3	Positive	Confirmed and Common Results	TAG 54:3+NH4	(-FA 16:0)	305000	264375	199875	255375	282375	223000	109500	214875	227375	250750	212125	178250	336000	356125	315750	405125	39250
902.7	295.3	Positive	Confirmed and Common Results	TAG 54:3+NH4	(-FA 18:3)	119500	101750	66500	79625	103375	107250	55000	94000	69875	53750	49000	47500	118000	182500	153625	115125	99500
902.7	299.3	Positive	Confirmed and Common Results	TAG 54:3+NH4	(-FA 18:1)	20662375	19160250	14842500	20788750	20273125	28537625	13308500	17480125	14086375	17686000	15430750	13178250	26454625	31262250	26026625	27479500	1745750
902.7	301.3	Positive	Confirmed and Common Results	TAG 54:3+NH4	(-FA 18:0)	405750	310500	734625	415500	487875	657750	411750	651125	233625	258625	609625	492875	325125	510000	390375	331250	141375
902.7	325.3	Positive	Confirmed and Common Results	TAG 54:3+NH4	(-FA 20:2)	443625	306125	222625	297625	306375	272625	139625	243750	275250	314625	232000	196250	509375	516625	499500	626625	38500
902.7	327.3	Positive	Confirmed and Common Results	TAG 54:3+NH4	(-FA 20:1)	680750	751000	353625	583875	631375	536250	272625	435500	520000	618500	354000	386500	731000	807750	841000	742750	45500
900.8	217.3	Positive	Confirmed and Common Results	TAG 54:4+NH4	(-FA 12:0)	85000	88750	0	61875	36875	80875	31875	42250	78625	55250	50500	52500	50250	38250	47500	50750	25125
900.8	273.3	Positive	Confirmed and Common Results	TAG 54:4+NH4	(-FA 16:0)	137750	72250	91625	106375	110875	138125	70500	101500	76875	80000	73500	55125	104625	113625	93750	148125	20125
900.8	295.3	Positive	Confirmed and Common Results	TAG 54:4+NH4	(-FA 18:3)	111125	84625	156750	52000	91125	112875	107875	92750	55000	66625	100750	127750	54375	75250	60125	58625	29500
900.8	297.3	Positive	Confirmed and Common Results	TAG 54:4+NH4	(-FA 18:2)	1742375	1198625	3591000	1722750	1882000	2712125	1908500	1882750	937125	1218125	2277875	2677875	1259500	1639750	1300000	1182500	478250
900.8	299.3	Positive	Confirmed and Common Results	TAG 54:4+NH4	(-FA 18:1)	2497875	1901000	5296750	2363125	2894500	4529875	3188125	2788375	1526125	1837500	3215750	3779125	2080750	2639625	2023875	2121625	611250
900.8	301.3	Positive	Confirmed and Common Results	TAG 54:4+NH4	(-FA 18:0)	246750	178000	616375	200875	309250	321625	329000	384750	109375	122375	389125	416750	141125	169125	147250	116875	92625
900.8	321.3	Positive	Confirmed and Common Results	TAG 54:4+NH4	(-FA 20:4)	76500	56750	47000	46500	41625	55250	29000	64875	36375	49375	46500	0	63125	92500	63500	75000	27625
900.8	325.3	Positive	Confirmed and Common Results	TAG 54:4+NH4	(-FA 20:2)	224000	142375	82875	139750	118875	105375	71500	124875	112125	118750	109875	118750	170500	209375	173125	194375	19500
898.8	271.3	Positive	Confirmed and Common Results	TAG 54:5+NH4	(-FA 16:1)	84125	51625	36000	0	46375	61500	32250	64250	23750	55250	35250	29875	66375	57125	39250	61000	28375
898.8	273.3	Positive	Confirmed and Common Results	TAG 54:5+NH4	(-FA 16:0)	113250	151000	81875	134625	108250	100875	45250	139500	69125	87000	65125	43500	112250	128500	127500	96500	30250
898.8	295.3	Positive	Confirmed and Common Results	TAG 54:5+NH4	(-FA 18:3)	257625	191250	679375	188375	240875	595000	399500	197750	103250	132750	509250	483375	166625	275625	128625	156375	69375
898.8	297.3	Positive	Confirmed and Common Results	TAG 54:5+NH4	(-FA 18:2)	1469250	782375	7620750	1112750	2425375	2039375	3489125	2350750	602750	692625	4055625	4853375	655500	769750	836375	653500	515125
898.8	299.3	Positive	Confirmed and Common Results	TAG 54:5+NH4	(-FA 18:1)	1074500	630500	5336125	859125	1623625	2219875	2432125	1559125	462875	564875	2772250	3307000	577625	832375	732750	568875	406875
898.8	301.3	Positive	Confirmed and Common Results	TAG 54:5+NH4	(-FA 18:0)	86625	44625	201750	55125	58250	78750	77250	88625	39750	43375	147375	111750	61500	46000	30125	46750	17625
898.8	321.3	Positive	Confirmed and Common Results	TAG 54:5+NH4	(-FA 20:4)	138000	133875	68375	151750	114000	121000	90375	108250	101375	146000	67500	74000	204625	200750	181250	164500	25250
896.6	259.3	Positive	Confirmed and Common Results	TAG 54:6+NH4	(-FA 15:0)	52250	53500	21750	41000	28000	75750	20000	0	0	30875	47625	0	0	45125	30500	25750	0
896.6	295.3	Positive	Confirmed and Common Results	TAG 54:6+NH4	(-FA 18:3)	202875	118250	1549625	148375	272000	374125	632250	222625	87500	133125	960125	959250	76375	90625	96875	118625	53500
896.6	297.3	Positive	Confirmed and Common Results	TAG 54:6+NH4	(-FA 18:2)	1442500	722500	3152375	839000	2151625	1618000	1645250	1774375	364750	466250	2272250	1949250	512000	592875	534750	466875	400125
896.6	299.3	Positive	Confirmed and Common Results	TAG 54:6+NH4	(-FA 18:1)	223375	138875	1481000	182125	275000	392500	614625	236500	77750	103500	1060625	956375	78125	143250	69750	111250	38625
896.6	321.3	Positive	Confirmed and Common Results	TAG 54:6+NH4	(-FA 20:4)	117125	62000	56500	54125	59000	70000	0	87000	74500	69375	58000	34250	82625	86125	72500	83125	0
896.6	345.3	Positive	Confirmed and Common Results	TAG 54:6+NH4	(-FA 22:6)	183250	115500	51250	103500	97750	66000	38750	78000	71500	141125	90125	57125	127750	140625	182375	129500	58875
920.8	271.3	Positive	Confirmed and Common Results	TAG 55:1+NH4	(-FA 16:1)	156875	120375	38750	120250	102625	163375	48500	92125	77625	100375	95250	35125	107125	163500	89750	85875	59625
920.8	273.3	Positive	Confirmed and Common Results	TAG 55:1+NH4	(-FA 16:0)	120875	126500	106500	149750	223000	182375	82250	140000	132125	120750	97750	66125	137375	154750	135625	164250	46000
920.8	299.3	Positive	Confirmed and Common Results	TAG 55:1+NH4	(-FA 18:1)	87625	79125	46375	140000	115875	115125	44250	147000	98250	89625	73125	53375	105000	129750	150125	139000	40875
920.8	301.3	Positive	Confirmed and Common Results	TAG 55:1+NH4	(-FA 18:0)	152500	98125	84000	166500	131000	147125	81250	155375	122125	105125	323875	71250	124875	187750	144500	95500	50125
920.8	315.3	Positive	Confirmed and Common Results	TAG 55:1+NH4	(-FA 19:0)	87500	68125	51000	135500	123875	94875	31625	76250	43750	106750	61000	49500	92250	109250	97750	88125	17250
